hypothesis_id,family,symbol,timeframe,params,sharpe,max_drawdown,profit_factor,win_rate,expectancy,total_trades,total_return_pct,wf_sharpe_mean,wf_sharpe_min,wf_consistency,passed_filters,rejection_reason,ran_at,error
reversion_rsi7_os25_ob70_sl3_ema200,reversion,SPY,1d,"{""rsi_period"": 7, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",-2.608696226556063,0.10161253813758037,1.1115808400145581,50.0,0.23827456810743464,4,0.047771206930120415,0.0,0.0,0.0,0,,2026-04-05T19:29:27.817535,
reversion_rsi7_os25_ob70_sl5,reversion,SPY,1d,"{""rsi_period"": 7, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",4.423812547703873,0.09536381856239756,4.7460124147678275,75.0,4.014178351237649,4,0.6196227975854265,0.0,0.0,0.0,0,,2026-04-05T19:29:29.002296,
reversion_rsi7_os25_ob70_sl5_ema200,reversion,SPY,1d,"{""rsi_period"": 7, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",-1.6405284870248116,0.09153125054240417,1.323407328662756,66.66666666666666,0.46207880224198195,3,0.05813343462611464,0.0,0.0,0.0,0,,2026-04-05T19:29:30.567625,
reversion_rsi14_os25_ob60_sl3,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:40.774884,
reversion_rsi14_os25_ob60_sl3_ema200,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:42.230483,
reversion_rsi14_os25_ob60_sl5,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:43.250267,
reversion_rsi14_os25_ob60_sl5_ema200,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 60.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:44.634833,
reversion_rsi14_os25_ob65_sl3,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:42.850471,
reversion_rsi14_os25_ob65_sl3_ema200,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:44.232436,
reversion_rsi14_os25_ob65_sl5,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:45.322913,
reversion_rsi14_os25_ob65_sl5_ema200,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 65.0, ""stop_loss_pct"": 5.0, ""enable_short"": false, ""ema_trend_filter"": true, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:46.695020,
reversion_rsi14_os25_ob70_sl3,reversion,SPY,1d,"{""rsi_period"": 14, ""oversold_threshold"": 25.0, ""overbought_threshold"": 70.0, ""stop_loss_pct"": 3.0, ""enable_short"": false, ""ema_trend_filter"": false, ""ema_trend_period"": 200}",0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,,2026-04-05T19:29:43.267471,
